,lat,lon,tavg,tmin,tmax,prcp,wspd,pres,tsun
2889,59.92624326420866,30.36103367334298,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
2890,43.80008638152667,39.4693048550595,14.483333333333333,10.799999999999999,18.183333333333334,130.94166666666666,,,
2891,60.032132284180186,30.34487402118125,5.099999999999999,1.8416666666666668,8.333333333333334,51.75,,1013.2083333333335,8180.0
2892,55.78546200502888,49.18398491014785,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
2893,55.758272127047405,49.239840311045945,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
2894,45.01764480703447,41.89717631203178,9.775,5.283333333333333,14.266666666666667,46.46666666666666,,,
2895,55.81033457268903,37.813776636415774,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
2896,55.50888218330299,37.56083301038328,,,,,,,
2897,55.17822761310087,61.45764376066668,,,,36.03333333333334,,,
2898,43.69732931488409,39.58936340606187,14.483333333333333,10.799999999999999,18.183333333333334,130.94166666666666,,,
2899,55.797500992683176,49.19428303158465,4.541666666666668,-0.2250000000000001,9.3,45.666666666666664,,1016.7583333333336,9655.0
2900,53.36346878796528,83.70623665390103,2.383333333333334,-2.9666666666666663,7.741666666666668,34.916666666666664,,1020.8000000000001,10970.0
2901,54.97562622571871,73.47766107475357,1.5249999999999992,-3.4833333333333343,6.541666666666667,31.666666666666668,,1018.3916666666668,10805.0
2902,45.01585777822032,41.93458543181567,9.775,5.283333333333333,14.266666666666667,46.46666666666666,,,
2903,58.00334377745219,56.234327962853165,2.1916666666666664,-2.1,6.483333333333334,49.75,,1016.2416666666668,9040.0
2904,55.75505799764542,37.65582292286058,5.091666666666668,1.2250000000000003,8.941666666666666,57.333333333333336,,1015.7583333333333,
